id,book_id,book,chapter,verse,text
1101,1,Genesis,37,17,"And the man said, They are departed hence; for I heard them say, Let us go to Dothan. And Joseph went after his brethren, and found them in Dothan."
1102,1,Genesis,37,18,"And when they saw him afar off, even before he came near unto them, they conspired against him to slay him."
1103,1,Genesis,37,19,"And they said one to another, Behold, this dreamer cometh."
1104,1,Genesis,37,20,"Come now therefore, and let us slay him, and cast him into some pit, and we will say, Some evil beast hath devoured him: and we shall see what will become of his dreams."
1105,1,Genesis,37,21,"And Reuben heard it, and he delivered him out of their hands; and said, Let us not kill him."
1106,1,Genesis,37,22,"And Reuben said unto them, Shed no blood, but cast him into this pit that is in the wilderness, and lay no hand upon him; that he might rid him out of their hands, to deliver him to his father again."
1107,1,Genesis,37,23,"And it came to pass, when Joseph was come unto his brethren, that they stripped Joseph out of his coat, his coat of many colors that was on him;"
1108,1,Genesis,37,24,"And they took him, and cast him into a pit: and the pit was empty, there was no water in it."
1109,1,Genesis,37,25,"And they sat down to eat bread: and they lifted up their eyes and looked, and, behold, a company of Ishmaelites came from Gilead with their camels bearing spicery and balm and myrrh, going to carry it down to Egypt."
1110,1,Genesis,37,26,"And Judah said unto his brethren, What profit is it if we slay our brother, and conceal his blood?"
1111,1,Genesis,37,27,"Come, and let us sell him to the Ishmaelites, and let not our hand be upon him; for he is our brother and our flesh. And his brethren were content."
1112,1,Genesis,37,28,"Then there passed by Midianites merchantmen; and they drew and lifted up Joseph out of the pit, and sold Joseph to the Ishmaelites for twenty pieces of silver: and they brought Joseph into Egypt."
1113,1,Genesis,37,29,"And Reuben returned unto the pit; and, behold, Joseph was not in the pit; and he rent his clothes."
1114,1,Genesis,37,30,"And he returned unto his brethren, and said, The child is not; and I, whither shall I go?"
1115,1,Genesis,37,31,"And they took Joseph's coat, and killed a kid of the goats, and dipped the coat in the blood;"
1116,1,Genesis,37,32,"And they sent the coat of many colors, and they brought it to their father; and said, This have we found: know now whether it be thy son's coat or no."
1117,1,Genesis,37,33,"And he knew it, and said, It is my son's coat; an evil beast hath devoured him; Joseph is without doubt rent in pieces."
1118,1,Genesis,37,34,"And Jacob rent his clothes, and put sackcloth upon his loins, and mourned for his son many days."
1119,1,Genesis,37,35,"And all his sons and all his daughters rose up to comfort him; but he refused to be comforted; and he said, For I will go down into the grave unto my son mourning. Thus his father wept for him."
1120,1,Genesis,37,36,"And the Midianites sold him into Egypt unto Potiphar, an officer of Pharaoh's, and captain of the guard."
1121,1,Genesis,38,1,"And it came to pass at that time, that Judah went down from his brethren, and turned in to a certain Adullamite, whose name was Hirah."
1122,1,Genesis,38,2,"And Judah saw there a daughter of a certain Canaanite, whose name was Shuah; and he took her, and went in unto her."
1123,1,Genesis,38,3,"And she conceived, and bare a son; and he called his name Er."
1124,1,Genesis,38,4,"And she conceived again, and bare a son; and she called his name Onan."
1125,1,Genesis,38,5,"And she yet again conceived, and bare a son; and called his name Shelah: and he was at Chezib, when she bare him."
1126,1,Genesis,38,6,"And Judah took a wife for Er his firstborn, whose name was Tamar."
1127,1,Genesis,38,7,"And Er, Judah's firstborn, was wicked in the sight of the LORD; and the LORD slew him."
1128,1,Genesis,38,8,"And Judah said unto Onan, Go in unto thy brother's wife, and marry her, and raise up seed to thy brother."
1129,1,Genesis,38,9,"And Onan knew that the seed should not be his; and it came to pass, when he went in unto his brother's wife, that he spilled it on the ground, lest that he should give seed to his brother."
1130,1,Genesis,38,10,And the thing which he did displeased the LORD: wherefore he slew him also.
1131,1,Genesis,38,11,"Then said Judah to Tamar his daughter in law, Remain a widow at thy father's house, till Shelah my son be grown: for he said, Lest peradventure he die also, as his brethren did. And Tamar went and dwelt in her father's house."
1132,1,Genesis,38,12,"And in process of time the daughter of Shuah Judah's wife died; and Judah was comforted, and went up unto his sheepshearers to Timnath, he and his friend Hirah the Adullamite."
1133,1,Genesis,38,13,"And it was told Tamar, saying, Behold thy father in law goeth up to Timnath to shear his sheep."
1134,1,Genesis,38,14,"And she put her widow's garments off from her, and covered her with a vail, and wrapped herself, and sat in an open place, which is by the way to Timnath; for she saw that Shelah was grown, and she was not given unto him to wife."
1135,1,Genesis,38,15,"When Judah saw her, he thought her to be an harlot; because she had covered her face."
1136,1,Genesis,38,16,"And he turned unto her by the way, and said, Go to, I pray thee, let me come in unto thee; (for he knew not that she was his daughter in law.) And she said, What wilt thou give me, that thou mayest come in unto me?"
1137,1,Genesis,38,17,"And he said, I will send thee a kid from the flock. And she said, Wilt thou give me a pledge, till thou send it?"
1138,1,Genesis,38,18,"And he said, What pledge shall I give thee? And she said, Thy signet, and thy bracelets, and thy staff that is in thine hand. And he gave it her, and came in unto her, and she conceived by him."
1139,1,Genesis,38,19,"And she arose, and went away, and laid by her vail from her, and put on the garments of her widowhood."
1140,1,Genesis,38,20,"And Judah sent the kid by the hand of his friend the Adullamite, to receive his pledge from the woman's hand: but he found her not."
1141,1,Genesis,38,21,"Then he asked the men of that place, saying, Where is the harlot, that was openly by the way side? And they said, There was no harlot in this place."
1142,1,Genesis,38,22,"And he returned to Judah, and said, I cannot find her; and also the men of the place said, that there was no harlot in this place."
1143,1,Genesis,38,23,"And Judah said, Let her take it to her, lest we be shamed: behold, I sent this kid, and thou hast not found her."
1144,1,Genesis,38,24,"And it came to pass about three months after, that it was told Judah, saying, Tamar thy daughter in law hath played the harlot; and also, behold, she is with child by whoredom. And Judah said, Bring her forth, and let her be burnt."
1145,1,Genesis,38,25,"When she was brought forth, she sent to her father in law, saying, By the man, whose these are, am I with child: and she said, Discern, I pray thee, whose are these, the signet, and bracelets, and staff."
1146,1,Genesis,38,26,"And Judah acknowledged them, and said, She hath been more righteous than I; because that I gave her not to Shelah my son. And he knew her again no more."
1147,1,Genesis,38,27,"And it came to pass in the time of her travail, that, behold, twins were in her womb."
1148,1,Genesis,38,28,"And it came to pass, when she travailed, that the one put out his hand: and the midwife took and bound upon his hand a scarlet thread, saying, This came out first."
1149,1,Genesis,38,29,"And it came to pass, as he drew back his hand, that, behold, his brother came out: and she said, How hast thou broken forth? this breach be upon thee: therefore his name was called Pharez."
1150,1,Genesis,38,30,"And afterward came out his brother, that had the scarlet thread upon his hand: and his name was called Zarah."
1151,1,Genesis,39,1,"And Joseph was brought down to Egypt; and Potiphar, an officer of Pharaoh, captain of the guard, an Egyptian, bought him of the hands of the Ishmaelites, which had brought him down thither."
1152,1,Genesis,39,2,"And the LORD was with Joseph, and he was a prosperous man; and he was in the house of his master the Egyptian."
1153,1,Genesis,39,3,"And his master saw that the LORD was with him, and that the LORD made all that he did to prosper in his hand."
1154,1,Genesis,39,4,"And Joseph found grace in his sight, and he served him: and he made him overseer over his house, and all that he had he put into his hand."
1155,1,Genesis,39,5,"And it came to pass from the time that he had made him overseer in his house, and over all that he had, that the LORD blessed the Egyptian's house for Joseph's sake; and the blessing of the LORD was upon all that he had in the house, and in the field."
1156,1,Genesis,39,6,"And he left all that he had in Joseph's hand; and he knew not ought he had, save the bread which he did eat. And Joseph was a goodly person, and well favored."
1157,1,Genesis,39,7,"And it came to pass after these things, that his master's wife cast her eyes upon Joseph; and she said, Lie with me."
1158,1,Genesis,39,8,"But he refused, and said unto his master's wife, Behold, my master wotteth not what is with me in the house, and he hath committed all that he hath to my hand;"
1159,1,Genesis,39,9,"There is none greater in this house than I; neither hath he kept back any thing from me but thee, because thou art his wife: how then can I do this great wickedness, and sin against God?"
1160,1,Genesis,39,10,"And it came to pass, as she spake to Joseph day by day, that he hearkened not unto her, to lie by her, or to be with her."
1161,1,Genesis,39,11,"And it came to pass about this time, that Joseph went into the house to do his business; and there was none of the men of the house there within."
